submission_a,submission_b,assignment_id,code_a,code_b,token_similarity,line_similarity,length_similarity,structure_similarity,typing_speed_gap,idle_ratio_gap,paste_ratio_gap,tab_switch_gap,suspicion_gap,label,semantic_similarity
sub_1033,sub_1038,assignment_004,"list1 = [10, 2, 15, 6, 4]

i = 0

while i < len(list1):
    j = 0

    while j < len(list1)-1:
        if list1[j] > list1[j+1]:
            temp = list1[j]
            list1[j] = list1[j+1]
            list1[j+1] = temp

        j += 1

    i += 1

print(list1)","data = [21, 11, 14, 3, 7]

for i in range(len(data)):
    swapped = False

    for j in range(len(data)-1-i):
        if data[j] > data[j+1]:
            temp = data[j]
            data[j] = data[j+1]
            data[j+1] = temp
            swapped = True

    if swapped == False:
        break

print(data)",0.25,0.0,0.8478964401294499,0.1666655555629629,5,0.0799999999999999,0.0999999999999999,2,7,1,0.9974233
sub_1033,sub_1039,assignment_004,"list1 = [10, 2, 15, 6, 4]

i = 0

while i < len(list1):
    j = 0

    while j < len(list1)-1:
        if list1[j] > list1[j+1]:
            temp = list1[j]
            list1[j] = list1[j+1]
            list1[j+1] = temp

        j += 1

    i += 1

print(list1)","mylist = [90, 40, 70, 10]

n = len(mylist)

for i in range(n-1):
    for j in range(n-1):
        if mylist[j] > mylist[j+1]:
            temp = mylist[j]
            mylist[j] = mylist[j+1]
            mylist[j+1] = temp

print(""Sorted elements are"")
print(mylist)",0.3076923076923077,0.0,0.9886792452830188,0.1999984000127999,8,0.0999999999999999,0.15,3,10,1,0.9959885
sub_1033,sub_1040,assignment_004,"list1 = [10, 2, 15, 6, 4]

i = 0

while i < len(list1):
    j = 0

    while j < len(list1)-1:
        if list1[j] > list1[j+1]:
            temp = list1[j]
            list1[j] = list1[j+1]
            list1[j+1] = temp

        j += 1

    i += 1

print(list1)","nums = [90, 40, 70, 10]

n = len(nums)

for i in range(n-1):
    for j in range(n-1):
        if nums[j] > nums[j+1]:
            nums[j], nums[j+1] = nums[j+1], nums[j]

print(""Sorted elements are"")
print(nums)",0.2692307692307692,0.0,0.8053435114503816,0.1999984000127999,12,0.14,0.18,4,13,1,0.98708045
sub_1034,sub_1035,assignment_004,"numbers = [10, 2, 15, 6, 4]

i = 0

while i < len(numbers):
    j = 0

    while j < len(numbers)-1:
        if numbers[j] > numbers[j+1]:
            numbers[j], numbers[j+1] = numbers[j+1], numbers[j]

        j = j + 1

    i = i + 1

print(numbers)","arr = []

n = int(input(""Enter number of elements: ""))

for i in range(n):
    num = int(input())
    arr.append(num)

for i in range(n):
    for j in range(0, n-i-1):
        if arr[j] > arr[j+1]:
            temp = arr[j]
            arr[j] = arr[j+1]
            arr[j+1] = temp

print(arr)",0.2142857142857142,0.0,0.8600682593856656,0.1666655555629629,12,0.0899999999999999,0.12,4,9,1,0.99069655
sub_1034,sub_1036,assignment_004,"numbers = [10, 2, 15, 6, 4]

i = 0

while i < len(numbers):
    j = 0

    while j < len(numbers)-1:
        if numbers[j] > numbers[j+1]:
            numbers[j], numbers[j+1] = numbers[j+1], numbers[j]

        j = j + 1

    i = i + 1

print(numbers)","arr = []

n = int(input(""Enter size: ""))

for i in range(n):
    arr.append(int(input()))

for i in range(n):
    for j in range(n-i-1):
        if arr[j] > arr[j+1]:
            arr[j], arr[j+1] = arr[j+1], arr[j]

print(""Sorted array:"", arr)",0.1923076923076923,0.0,0.9642857142857144,0.1666655555629629,7,0.0499999999999999,0.0699999999999999,2,6,1,0.9909245
sub_1034,sub_1037,assignment_004,"numbers = [10, 2, 15, 6, 4]

i = 0

while i < len(numbers):
    j = 0

    while j < len(numbers)-1:
        if numbers[j] > numbers[j+1]:
            numbers[j], numbers[j+1] = numbers[j+1], numbers[j]

        j = j + 1

    i = i + 1

print(numbers)","data = [21, 11, 14, 3, 7]

for pass1 in range(len(data)):
    swap = False

    for k in range(len(data)-1-pass1):
        if data[k] > data[k+1]:
            data[k], data[k+1] = data[k+1], data[k]
            swap = True

    if swap == False:
        break

print(data)",0.1379310344827586,0.0,0.9264705882352942,0.1666655555629629,7,0.09,0.1200000000000001,2,9,1,0.9958671
sub_1034,sub_1038,assignment_004,"numbers = [10, 2, 15, 6, 4]

i = 0

while i < len(numbers):
    j = 0

    while j < len(numbers)-1:
        if numbers[j] > numbers[j+1]:
            numbers[j], numbers[j+1] = numbers[j+1], numbers[j]

        j = j + 1

    i = i + 1

print(numbers)","data = [21, 11, 14, 3, 7]

for i in range(len(data)):
    swapped = False

    for j in range(len(data)-1-i):
        if data[j] > data[j+1]:
            temp = data[j]
            data[j] = data[j+1]
            data[j+1] = temp
            swapped = True

    if swapped == False:
        break

print(data)",0.2142857142857142,0.0,0.8155339805825242,0.1666655555629629,1,0.0199999999999999,0.0299999999999999,1,2,1,0.98977315
sub_1034,sub_1039,assignment_004,"numbers = [10, 2, 15, 6, 4]

i = 0

while i < len(numbers):
    j = 0

    while j < len(numbers)-1:
        if numbers[j] > numbers[j+1]:
            numbers[j], numbers[j+1] = numbers[j+1], numbers[j]

        j = j + 1

    i = i + 1

print(numbers)","mylist = [90, 40, 70, 10]

n = len(mylist)

for i in range(n-1):
    for j in range(n-1):
        if mylist[j] > mylist[j+1]:
            temp = mylist[j]
            mylist[j] = mylist[j+1]
            mylist[j+1] = temp

print(""Sorted elements are"")
print(mylist)",0.2692307692307692,0.0,0.9509433962264152,0.1999984000127999,4,0.0399999999999999,0.0799999999999999,2,5,1,0.99291986
sub_1034,sub_1040,assignment_004,"numbers = [10, 2, 15, 6, 4]

i = 0

while i < len(numbers):
    j = 0

    while j < len(numbers)-1:
        if numbers[j] > numbers[j+1]:
            numbers[j], numbers[j+1] = numbers[j+1], numbers[j]

        j = j + 1

    i = i + 1

print(numbers)","nums = [90, 40, 70, 10]

n = len(nums)

for i in range(n-1):
    for j in range(n-1):
        if nums[j] > nums[j+1]:
            nums[j], nums[j+1] = nums[j+1], nums[j]

print(""Sorted elements are"")
print(nums)",0.28,0.0,0.8373015873015873,0.1999984000127999,8,0.0799999999999999,0.1099999999999999,3,8,1,0.99528086
sub_1035,sub_1036,assignment_004,"arr = []

n = int(input(""Enter number of elements: ""))

for i in range(n):
    num = int(input())
    arr.append(num)

for i in range(n):
    for j in range(0, n-i-1):
        if arr[j] > arr[j+1]:
            temp = arr[j]
            arr[j] = arr[j+1]
            arr[j+1] = temp

print(arr)","arr = []

n = int(input(""Enter size: ""))

for i in range(n):
    arr.append(int(input()))

for i in range(n):
    for j in range(n-i-1):
        if arr[j] > arr[j+1]:
            arr[j], arr[j+1] = arr[j+1], arr[j]

print(""Sorted array:"", arr)",0.6086956521739131,0.1875,0.8293515358361775,0.9999900000999988,5,0.04,0.05,2,3,1,0.9924083
sub_1035,sub_1037,assignment_004,"arr = []

n = int(input(""Enter number of elements: ""))

for i in range(n):
    num = int(input())
    arr.append(num)

for i in range(n):
    for j in range(0, n-i-1):
        if arr[j] > arr[j+1]:
            temp = arr[j]
            arr[j] = arr[j+1]
            arr[j+1] = temp

print(arr)","data = [21, 11, 14, 3, 7]

for pass1 in range(len(data)):
    swap = False

    for k in range(len(data)-1-pass1):
        if data[k] > data[k+1]:
            data[k], data[k+1] = data[k+1], data[k]
            swap = True

    if swap == False:
        break

print(data)",0.1818181818181818,0.0,0.9283276450511946,0.5999952000383997,19,0.18,0.2400000000000001,6,18,1,0.9927485
sub_1035,sub_1038,assignment_004,"arr = []

n = int(input(""Enter number of elements: ""))

for i in range(n):
    num = int(input())
    arr.append(num)

for i in range(n):
    for j in range(0, n-i-1):
        if arr[j] > arr[j+1]:
            temp = arr[j]
            arr[j] = arr[j+1]
            arr[j+1] = temp

print(arr)","data = [21, 11, 14, 3, 7]

for i in range(len(data)):
    swapped = False

    for j in range(len(data)-1-i):
        if data[j] > data[j+1]:
            temp = data[j]
            data[j] = data[j+1]
            data[j+1] = temp
            swapped = True

    if swapped == False:
        break

print(data)",0.2903225806451613,0.0,0.948220064724919,0.5999952000383997,11,0.07,0.09,3,7,1,0.9921368
sub_1035,sub_1039,assignment_004,"arr = []

n = int(input(""Enter number of elements: ""))

for i in range(n):
    num = int(input())
    arr.append(num)

for i in range(n):
    for j in range(0, n-i-1):
        if arr[j] > arr[j+1]:
            temp = arr[j]
            arr[j] = arr[j+1]
            arr[j+1] = temp

print(arr)","mylist = [90, 40, 70, 10]

n = len(mylist)

for i in range(n-1):
    for j in range(n-1):
        if mylist[j] > mylist[j+1]:
            temp = mylist[j]
            mylist[j] = mylist[j+1]
            mylist[j+1] = temp

print(""Sorted elements are"")
print(mylist)",0.3928571428571428,0.0,0.9044368600682594,0.7499925000749992,8,0.05,0.04,2,4,1,0.99465585
sub_1035,sub_1040,assignment_004,"arr = []

n = int(input(""Enter number of elements: ""))

for i in range(n):
    num = int(input())
    arr.append(num)

for i in range(n):
    for j in range(0, n-i-1):
        if arr[j] > arr[j+1]:
            temp = arr[j]
            arr[j] = arr[j+1]
            arr[j+1] = temp

print(arr)","nums = [90, 40, 70, 10]

n = len(nums)

for i in range(n-1):
    for j in range(n-1):
        if nums[j] > nums[j+1]:
            nums[j], nums[j+1] = nums[j+1], nums[j]

print(""Sorted elements are"")
print(nums)",0.3571428571428571,0.0,0.7201365187713311,0.7499925000749992,4,0.01,0.01,1,1,1,0.9885789
sub_1036,sub_1037,assignment_004,"arr = []

n = int(input(""Enter size: ""))

for i in range(n):
    arr.append(int(input()))

for i in range(n):
    for j in range(n-i-1):
        if arr[j] > arr[j+1]:
            arr[j], arr[j+1] = arr[j+1], arr[j]

print(""Sorted array:"", arr)","data = [21, 11, 14, 3, 7]

for pass1 in range(len(data)):
    swap = False

    for k in range(len(data)-1-pass1):
        if data[k] > data[k+1]:
            data[k], data[k+1] = data[k+1], data[k]
            swap = True

    if swap == False:
        break

print(data)",0.2,0.0,0.8933823529411765,0.5999952000383997,14,0.1399999999999999,0.19,4,15,1,0.9895605
sub_1036,sub_1038,assignment_004,"arr = []

n = int(input(""Enter size: ""))

for i in range(n):
    arr.append(int(input()))

for i in range(n):
    for j in range(n-i-1):
        if arr[j] > arr[j+1]:
            arr[j], arr[j+1] = arr[j+1], arr[j]

print(""Sorted array:"", arr)","data = [21, 11, 14, 3, 7]

for i in range(len(data)):
    swapped = False

    for j in range(len(data)-1-i):
        if data[j] > data[j+1]:
            temp = data[j]
            data[j] = data[j+1]
            data[j+1] = temp
            swapped = True

    if swapped == False:
        break

print(data)",0.2758620689655172,0.0,0.7864077669902912,0.5999952000383997,6,0.03,0.04,1,4,1,0.97851133
sub_1036,sub_1039,assignment_004,"arr = []

n = int(input(""Enter size: ""))

for i in range(n):
    arr.append(int(input()))

for i in range(n):
    for j in range(n-i-1):
        if arr[j] > arr[j+1]:
            arr[j], arr[j+1] = arr[j+1], arr[j]

print(""Sorted array:"", arr)","mylist = [90, 40, 70, 10]

n = len(mylist)

for i in range(n-1):
    for j in range(n-1):
        if mylist[j] > mylist[j+1]:
            temp = mylist[j]
            mylist[j] = mylist[j+1]
            mylist[j+1] = temp

print(""Sorted elements are"")
print(mylist)",0.3846153846153846,0.0,0.9169811320754716,0.7499925000749992,3,0.01,0.01,0,1,1,0.98713636
sub_1036,sub_1040,assignment_004,"arr = []

n = int(input(""Enter size: ""))

for i in range(n):
    arr.append(int(input()))

for i in range(n):
    for j in range(n-i-1):
        if arr[j] > arr[j+1]:
            arr[j], arr[j+1] = arr[j+1], arr[j]

print(""Sorted array:"", arr)","nums = [90, 40, 70, 10]

n = len(nums)

for i in range(n-1):
    for j in range(n-1):
        if nums[j] > nums[j+1]:
            nums[j], nums[j+1] = nums[j+1], nums[j]

print(""Sorted elements are"")
print(nums)",0.4,0.0,0.8683127572016461,0.7499925000749992,1,0.03,0.04,1,2,1,0.9928446
sub_1037,sub_1038,assignment_004,"data = [21, 11, 14, 3, 7]

for pass1 in range(len(data)):
    swap = False

    for k in range(len(data)-1-pass1):
        if data[k] > data[k+1]:
            data[k], data[k+1] = data[k+1], data[k]
            swap = True

    if swap == False:
        break

print(data)","data = [21, 11, 14, 3, 7]

for i in range(len(data)):
    swapped = False

    for j in range(len(data)-1-i):
        if data[j] > data[j+1]:
            temp = data[j]
            data[j] = data[j+1]
            data[j+1] = temp
            swapped = True

    if swapped == False:
        break

print(data)",0.6956521739130435,0.1578947368421052,0.8802588996763754,0.9999900000999988,8,0.1099999999999999,0.15,3,11,1,0.99509525
sub_1037,sub_1039,assignment_004,"data = [21, 11, 14, 3, 7]

for pass1 in range(len(data)):
    swap = False

    for k in range(len(data)-1-pass1):
        if data[k] > data[k+1]:
            data[k], data[k+1] = data[k+1], data[k]
            swap = True

    if swap == False:
        break

print(data)","mylist = [90, 40, 70, 10]

n = len(mylist)

for i in range(n-1):
    for j in range(n-1):
        if mylist[j] > mylist[j+1]:
            temp = mylist[j]
            mylist[j] = mylist[j+1]
            mylist[j+1] = temp

print(""Sorted elements are"")
print(mylist)",0.2258064516129032,0.0,0.9742647058823528,0.7499925000749992,11,0.1299999999999999,0.2,4,14,1,0.9945874
sub_1037,sub_1040,assignment_004,"data = [21, 11, 14, 3, 7]

for pass1 in range(len(data)):
    swap = False

    for k in range(len(data)-1-pass1):
        if data[k] > data[k+1]:
            data[k], data[k+1] = data[k+1], data[k]
            swap = True

    if swap == False:
        break

print(data)","nums = [90, 40, 70, 10]

n = len(nums)

for i in range(n-1):
    for j in range(n-1):
        if nums[j] > nums[j+1]:
            nums[j], nums[j+1] = nums[j+1], nums[j]

print(""Sorted elements are"")
print(nums)",0.2333333333333333,0.0,0.7757352941176471,0.7499925000749992,15,0.1699999999999999,0.2300000000000001,5,17,1,0.99268943
sub_1038,sub_1039,assignment_004,"data = [21, 11, 14, 3, 7]

for i in range(len(data)):
    swapped = False

    for j in range(len(data)-1-i):
        if data[j] > data[j+1]:
            temp = data[j]
            data[j] = data[j+1]
            data[j+1] = temp
            swapped = True

    if swapped == False:
        break

print(data)","mylist = [90, 40, 70, 10]

n = len(mylist)

for i in range(n-1):
    for j in range(n-1):
        if mylist[j] > mylist[j+1]:
            temp = mylist[j]
            mylist[j] = mylist[j+1]
            mylist[j+1] = temp

print(""Sorted elements are"")
print(mylist)",0.3448275862068966,0.0,0.8576051779935275,0.7499925000749992,3,0.02,0.05,1,3,1,0.99469364
sub_1038,sub_1040,assignment_004,"data = [21, 11, 14, 3, 7]

for i in range(len(data)):
    swapped = False

    for j in range(len(data)-1-i):
        if data[j] > data[j+1]:
            temp = data[j]
            data[j] = data[j+1]
            data[j+1] = temp
            swapped = True

    if swapped == False:
        break

print(data)","nums = [90, 40, 70, 10]

n = len(nums)

for i in range(n-1):
    for j in range(n-1):
        if nums[j] > nums[j+1]:
            nums[j], nums[j+1] = nums[j+1], nums[j]

print(""Sorted elements are"")
print(nums)",0.3103448275862069,0.0,0.6828478964401294,0.7499925000749992,7,0.06,0.08,2,6,1,0.9838135
sub_1039,sub_1040,assignment_004,"mylist = [90, 40, 70, 10]

n = len(mylist)

for i in range(n-1):
    for j in range(n-1):
        if mylist[j] > mylist[j+1]:
            temp = mylist[j]
            mylist[j] = mylist[j+1]
            mylist[j+1] = temp

print(""Sorted elements are"")
print(mylist)","nums = [90, 40, 70, 10]

n = len(nums)

for i in range(n-1):
    for j in range(n-1):
        if nums[j] > nums[j+1]:
            nums[j], nums[j+1] = nums[j+1], nums[j]

print(""Sorted elements are"")
print(nums)",0.85,0.2,0.7962264150943397,0.999986666844442,4,0.04,0.03,1,3,1,0.99341697
sub_0045,sub_0046,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","a = int(input())

flag = 1

if a <= 1:
    flag = 0
else:
    for j in range(2, a):
        if a % j == 0:
            flag = 0
            break

if flag == 1:
    print(""Prime Number"")
else:
    print(""Not Prime Number"")",0.6190476190476191,0.0526315789473684,0.6621621621621622,0.7499925000749992,3,0.04,0.01,1,4,0,0.9941294
sub_0045,sub_0047,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","num = int(input())

i = 2

while i < num:
    if num % i == 0:
        print(""Not Prime"")
        break
    i = i + 1
else:
    if num > 1:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.5789473684210527,0.1875,0.7386934673366834,0.4999950000499994,3,0.03,0.02,0,3,0,0.9867914
sub_0045,sub_0048,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","x = int(input())

if x < 2:
    print(""Not Prime"")
else:
    f = True

    for k in range(2, x // 2 + 1):
        if x % k == 0:
            f = False

    if f:
        print(""Prime"")
    else:
        print(""Not Prime"")",0.6190476190476191,0.1875,0.665158371040724,0.7499925000749992,5,0.12,0.0099999999999999,2,10,0,0.98811233
sub_0045,sub_0049,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","n = int(input())

temp = 0

for i in range(2, n):
    if n % i == 0:
        temp = temp + 1

if temp > 0 or n <= 1:
    print(""Composite"")
else:
    print(""Prime"")",0.7368421052631579,0.2857142857142857,0.8963414634146342,0.999986666844442,1,0.02,0.01,1,2,0,0.99837583
sub_0045,sub_0050,assignment_005,"n = int(input())

c = 0

for i in range(1, n + 1):
    if n % i == 0:
        c = c + 1

if c == 2:
    print(""Prime"")
else:
    print(""Not Prime"")","number = int(input())

prime = True

if number == 1 or number == 0:
    prime = False

for i in range(2, number):
    if number % i == 0:
        prime = False
        break

print(prime)",0.5714285714285714,0.0,0.786096256684492,0.999986666844442,6,0.1,0.02,3,14,0,0.99705905
